gene	log2FC	p	padj	n
CHL1	0.700566774239462	0.0256028913001708	0.872406092034194	17
EIF4G3	0.350817063056144	0.0256218113525436	0.872406092034194	17
SPIN1	0.473613691332693	0.0258367105855737	0.872406092034194	17
DYNLL1	0.295002482426326	0.0258440542320786	0.872406092034194	17
C11orf16	-0.505508624843829	0.025954529518645	0.872406092034194	17
RHOQ	0.430544640502323	0.0259672332051949	0.872406092034194	17
CYSLTR1	-0.676752586766343	0.0262791179759545	0.872406092034194	17
ULBP2	-0.593010887480159	0.0262828581977743	0.872406092034194	17
UBR5	-0.263656903166947	0.0265087969928569	0.872406092034194	17
TOB1	0.490460565099415	0.0267153510613918	0.872406092034194	17
ARL15	-0.445842965085994	0.0268028602392001	0.872406092034194	17
SLC34A1	-0.961177511997455	0.0268535915158748	0.872406092034194	17
PRIM1	0.498696213919254	0.0268661139384594	0.872406092034194	17
CDKN1C	0.463083825975117	0.0269744123343465	0.872406092034194	17
ERMAP	1.09516297790838	0.0269927275862318	0.872406092034194	17
ETS1	-0.774930030548434	0.0271673957901182	0.872406092034194	17
MINA	0.267682117814795	0.0272475683104856	0.872406092034194	17
AP4E1	-1.43808041528831	0.027435492777762	0.872406092034194	17
CYP7B1	-0.478687898783262	0.0275780935559912	0.872406092034194	17
SYNGR3	-0.705811064829946	0.027641442817401	0.872406092034194	17
SNORA21	-1.03088886710407	0.0276476345981538	0.872406092034194	17
MS4A12	-0.826942333715576	0.0276582494830971	0.872406092034194	17
ZNF124	1.15107329538246	0.0276822350348777	0.872406092034194	17
ZCWPW1	-1.19462263508146	0.02772659714407	0.872406092034194	17
MRPL24	0.317522665585364	0.0277380681977611	0.872406092034194	17
PLSCR4	0.384988446713222	0.0277395020892097	0.872406092034194	17
SLC3A2	-0.355053476235224	0.0277452574403949	0.872406092034194	17
ZNF41	-1.17090654318007	0.0277830603106978	0.872406092034194	17
MON1B	0.619931983251125	0.027809905769406	0.872406092034194	17
MAK	-1.32257017138756	0.0278102480611021	0.872406092034194	17
ZCCHC2	0.375078544949939	0.0278609678820721	0.872406092034194	17
CHD4	0.26189005960246	0.0279236686252808	0.872406092034194	17
SPINK4	-0.826497070762693	0.0279840948201033	0.872406092034194	17
ALDH4A1	0.657398544375716	0.0281667852294976	0.872406092034194	17
SPAG4	-1.51255933012333	0.0282102676049393	0.872406092034194	17
PPIL6	-0.783107315924641	0.0282300620470264	0.872406092034194	17
SKAP2	0.432193095844083	0.0283632489054841	0.872406092034194	17
SLC7A2	-1.32703002965241	0.0284292008748451	0.872406092034194	17
KCNV2	0.939342816001088	0.0286466003887824	0.872406092034194	17
SPSB1	-0.672167233743877	0.0287777941866432	0.872406092034194	17
CYCSP44	-0.936155446670776	0.0287846426974541	0.872406092034194	17
EXOC3	1.12223935623401	0.0289138146216601	0.872406092034194	17
CLDN1	-1.29140232763054	0.0289402361176476	0.872406092034194	17
SLC6A3	-0.723905149341301	0.0290351578731818	0.872406092034194	17
USP8	0.28186748087379	0.0290510706625408	0.872406092034194	17
DRD4	-0.985314284038078	0.0290793496047675	0.872406092034194	17
MYO19	-0.414218613237167	0.0291007165766616	0.872406092034194	17
SCNM1	0.643860657294507	0.0291176343806227	0.872406092034194	17
C3orf27	-0.568067148206382	0.0294034953417437	0.872406092034194	17
OPRL1	-0.466881932458598	0.0294543165522629	0.872406092034194	17
FHL2	-0.479297991463337	0.0295174502092579	0.872406092034194	17
GMFB	0.267312153299703	0.0296006087481017	0.872406092034194	17
SCRG1	-0.366876908511037	0.0296172944401173	0.872406092034194	17
