gene	log2FC	p	padj	n
123169_at	0.937194106875001	3.11569768083209e-06	0.000286878701515754	31
4172_at	0.761509288714287	3.1911938773133e-06	0.000292258750496618	31
54454_at	0.698531433238096	3.22422602271356e-06	0.00029371327055847	31
3703_at	0.678562560095239	3.25852828206936e-06	0.000295267488670475	31
221830_at	0.769340916952383	3.28412277535646e-06	0.000296020456056604	31
730094_at	0.581220484833334	3.3524657935868e-06	0.000300598582099307	31
23384_at	0.75364776579762	3.42374960960389e-06	0.000304798702820595	31
10371_at	0.941473028827382	3.43490305058828e-06	0.000304798702820595	31
154754_at	-0.440017370297619	3.47176925041394e-06	0.000304995659600199	31
645191_at	-0.594878918041666	3.47510631452917e-06	0.000304995659600199	31
118611_at	-0.305043975392857	3.49054941502038e-06	0.000304995659600199	31
6433_at	0.664520900720239	3.50844647896966e-06	0.000305003321821494	31
54811_at	0.923442786773811	3.5765826471458e-06	0.000309323488214099	31
3842_at	0.519938123380952	3.59426451912914e-06	0.000309323488214099	31
10565_at	0.67074886269643	3.64112804201321e-06	0.000311129323750212	31
172_at	1.25574049627381	3.65158204331383e-06	0.000311129323750212	31
3480_at	0.815942873369048	3.70975065824664e-06	0.00031223986947599	31
55905_at	0.617453514220239	3.71715062585189e-06	0.00031223986947599	31
8502_at	0.760517848803572	3.73292470294032e-06	0.00031223986947599	31
7077_at	0.682531582202381	3.75240640430539e-06	0.00031223986947599	31
79872_at	0.678537295148811	3.75577561088719e-06	0.00031223986947599	31
25850_at	0.927253657517858	3.7974308797321e-06	0.000314175200278378	31
9988_at	0.78288969467262	3.83065878117091e-06	0.000314175200278378	31
23731_at	0.619999888428572	3.83408950474022e-06	0.000314175200278378	31
821_at	0.574926452107144	3.89584849705184e-06	0.000316017011494633	31
1859_at	0.421149193755953	3.91766788778883e-06	0.000316017011494633	31
9382_at	0.964877648125	3.92478647481846e-06	0.000316017011494633	31
5770_at	0.771933804184525	3.93037623778797e-06	0.000316017011494633	31
126231_at	0.775011546220238	3.98306086762072e-06	0.000316072468620853	31
57493_at	0.705348992113096	4.00021331952288e-06	0.000316072468620853	31
23077_at	0.373465711964286	4.04208113238781e-06	0.000316072468620853	31
9221_at	0.587684540410715	4.10045586010131e-06	0.000316072468620853	31
83693_at	0.752755752267858	4.10123739992173e-06	0.000316072468620853	31
3069_at	0.569910624238096	4.11422713014064e-06	0.000316072468620853	31
30849_at	0.694142199696429	4.11872719758585e-06	0.000316072468620853	31
55114_at	0.836030660988097	4.1710956364046e-06	0.000316072468620853	31
64778_at	0.647209437309524	4.1805683194397e-06	0.000316072468620853	31
161247_at	-0.572822389035715	4.2109448666523e-06	0.000316072468620853	31
84260_at	1.05144752944643	4.21229351881926e-06	0.000316072468620853	31
10194_at	0.669771527726191	4.22725039535484e-06	0.000316072468620853	31
6400_at	0.553797866119049	4.23299594129292e-06	0.000316072468620853	31
1385_at	0.572236676857143	4.29767641076153e-06	0.000316072468620853	31
9852_at	0.714268669255953	4.30766514534626e-06	0.000316072468620853	31
80829_at	0.645804867892858	4.31369908875994e-06	0.000316072468620853	31
25913_at	0.596146565000001	4.33927759091703e-06	0.000316072468620853	31
10658_at	0.519725364809524	4.3471187840965e-06	0.000316072468620853	31
26135_at	0.47500887867262	4.3479815547605e-06	0.000316072468620853	31
253512_at	0.756173952125001	4.36660053507823e-06	0.000316072468620853	31
8603_at	1.10467698654762	4.36827473950655e-06	0.000316072468620853	31
54680_at	0.718323835232144	4.3688422383597e-06	0.000316072468620853	31
2683_at	0.596059537916667	4.37092365666267e-06	0.000316072468620853	31
7414_at	0.686928871	4.37400298161522e-06	0.000316072468620853	31
84901_at	1.34594625388691	4.41180749649431e-06	0.000317464769684713	31
9411_at	0.658394923726191	4.47493303874673e-06	0.000320467050367977	31
285464_at	0.584049203904762	4.49095481071554e-06	0.000320467050367977	31
