	logFC	AveExpr	t	P.Value	adj.P.Val	B
220447_at	0.141985000000001	4.8907325	1.19045152686412	0.263546240549477	0.999986929681082	-4.56833189484116
218250_s_at	-0.121750000000002	11.337675	-1.19045119882923	0.263546363251307	0.999986929681082	-4.56833202374066
235875_at	-0.198899999999999	5.0180125	-1.1903992216889	0.26356580594228	0.999986929681082	-4.56835244762045
201719_s_at	-0.227110000000001	9.4010175	-1.19039087346061	0.263568928807867	0.999986929681082	-4.56835572792391
239298_at	0.1366225	3.74742875	1.19034278395958	0.263586918480649	0.999986929681082	-4.56837462367746
244597_at	0.186882500000001	5.21139375	1.1903151299034	0.263597263960666	0.999986929681082	-4.56838548956118
1556821_x_at	0.454855000000002	4.782805	1.19028978657032	0.263606745278378	0.999986929681082	-4.56839544738718
224571_at	0.158367499999999	9.16253875	1.19025424411586	0.263620042702029	0.999986929681082	-4.56840941242129
221375_at	0.158340000000001	5.8500975	1.19024144603072	0.263624830955042	0.999986929681082	-4.56841444087718
209623_at	0.179542499999997	9.14714125	1.19019942130901	0.263640554503275	0.999986929681082	-4.56843095246724
203838_s_at	-0.131205	5.8976125	-1.19013096345789	0.263666169624268	0.999986929681082	-4.56845784898346
222544_s_at	-0.152620000000001	9.1149925	-1.19011533937135	0.263672016026153	0.999986929681082	-4.5684639874348
212222_at	-0.163110000000001	8.4783925	-1.19009226302158	0.263680651193403	0.999986929681082	-4.56847305367753
200748_s_at	0.0988750000000032	14.5259125	1.19007235531371	0.263688100838337	0.999986929681082	-4.56848087494427
227153_at	0.245777500000001	8.29694125	1.18998430529335	0.263721051988961	0.999986929681082	-4.56851546683272
221270_s_at	0.199499999999998	7.2121025	1.18996863910328	0.263726915129028	0.999986929681082	-4.56852162140118
36907_at	0.0996624999999991	8.96627125	1.18976700424726	0.26380238723088	0.999986929681082	-4.56860083096501
214491_at	-0.134687500000001	6.71514625	-1.18976522418746	0.263803053586298	0.999986929681082	-4.56860153020429
207122_x_at	0.229215	7.7158075	1.18966490399066	0.263840610082261	0.999986929681082	-4.5686409368223
231806_s_at	0.2141225	7.57732375	1.18962899562548	0.263854054009228	0.999986929681082	-4.56865504147822
200866_s_at	0.329649999999999	10.549425	1.18955222467395	0.263882798552239	0.999986929681082	-4.56868519598756
227933_at	0.14988	5.501735	1.18952954943139	0.263891289088362	0.999986929681082	-4.56869410228338
214996_at	0.140767500000002	5.28664625	1.18948351140315	0.263908528281893	0.999986929681082	-4.56871218463304
205906_at	-0.184787500000001	6.51761625	-1.18910717159984	0.264049484821752	0.999986929681082	-4.56885998485909
1553856_s_at	0.137557500000002	4.77590875	1.18908814086575	0.26405661431636	0.999986929681082	-4.56886745811805
244439_at	-0.15938	4.3887475	-1.18904357743441	0.264073309746405	0.999986929681082	-4.56888495765696
228512_at	0.346217499999999	6.76283875	1.18896774502192	0.264101721872779	0.999986929681082	-4.56891473531451
244216_at	0.1379775	5.60351375	1.18879611766965	0.264166034577775	0.999986929681082	-4.56898212552716
208011_at	0.11777	2.9460125	1.18879395394476	0.264166845455625	0.999986929681082	-4.56898297508817
214395_x_at	-0.229204999999999	6.701995	-1.18861756335741	0.264232956361572	0.999986929681082	-4.56905222985126
221425_s_at	0.1450125	8.83264875	1.18856069426792	0.264254273644579	0.999986929681082	-4.56907455665849
220304_s_at	-0.125964999999999	5.4511075	-1.18848222907555	0.264283688464614	0.999986929681082	-4.5691053611132
231589_at	-0.122375000000002	4.766075	-1.18840831126347	0.264311400987151	0.999986929681082	-4.56913437927986
223751_x_at	-0.122315	3.8289625	-1.18838468683456	0.264320258513894	0.999986929681082	-4.56914365338871
238873_at	0.15103	3.3796225	1.18838145612034	0.26432146982684	0.999986929681082	-4.56914492164394
221857_s_at	0.130082499999999	7.28547375	1.18836540554843	0.264327487839682	0.999986929681082	-4.56915122245786
202782_s_at	-0.118377499999998	8.17996125	-1.18835240892802	0.264332360882629	0.999986929681082	-4.56915632437733
211141_s_at	0.163135000000001	4.9108675	1.188231173541	0.264377821204383	0.999986929681082	-4.56920391471744
1562310_at	-0.10398	2.6694775	-1.18822892542306	0.264378664253397	0.999986929681082	-4.56920479717909
224743_at	-0.149982499999998	10.14952375	-1.18813511973814	0.264413843514734	0.999986929681082	-4.56924161821961
211912_at	0.16893	3.9842175	1.18811334825058	0.264422008855768	0.999986929681082	-4.56925016383122
244612_at	-0.12022	4.470445	-1.18803696078434	0.264450659386758	0.999986929681082	-4.56928014627898
216946_at	-0.1275275	4.67975625	-1.1879954380507	0.264466234304147	0.999986929681082	-4.56929644369777
228048_at	-0.131545000000001	6.1159125	-1.18798508503092	0.264470117772085	0.999986929681082	-4.56930050714488
225705_at	0.516742499999999	6.16788625	1.18798203370881	0.264471262346567	0.999986929681082	-4.56930170475166
229318_at	0.1479175	7.94875125	1.1879689993744	0.264476151670968	0.999986929681082	-4.56930682054982
242627_at	-0.195157500000001	4.33433875	-1.18796543657858	0.264477488128132	0.999986929681082	-4.56930821889302
1561692_at	-0.1082775	3.00185125	-1.18796449773292	0.264477840303868	0.999986929681082	-4.56930858737528
210030_at	0.116959999999999	6.33742	1.18796357532923	0.264478186312329	0.999986929681082	-4.56930894940416
221436_s_at	-0.530362500000001	7.70397875	-1.18791812097446	0.26449523742354	0.999986929681082	-4.56932678932516
226725_at	0.360610000000001	8.8005875	1.18785685606444	0.264518220885999	0.999986929681082	-4.5693508339653
1555648_at	-0.17258	2.89003	-1.18785064643548	0.264520550511113	0.999986929681082	-4.56935327101962
213950_s_at	-0.169542500000002	4.69085375	-1.1878201107529	0.264532006620024	0.999986929681082	-4.56936525506435
235714_at	0.1140725	6.37484375	1.18778022518423	0.264546971138707	0.999986929681082	-4.56938090830823
239923_at	0.1762675	5.86844875	1.1876720731438	0.264587551731929	0.999986929681082	-4.56942335150517
243946_at	0.135747500000001	5.98974625	1.18764653764402	0.264597133842674	0.999986929681082	-4.56943337234252
202382_s_at	0.294107500000003	9.87650625	1.18762019583385	0.264607018811468	0.999986929681082	-4.56944370947166
201632_at	0.11825	10.392975	1.18759472065998	0.26461657885108	0.999986929681082	-4.56945370639044
39729_at	-0.183799999999996	12.4904	-1.18757924389682	0.264622386934236	0.999986929681082	-4.56945977969331
1557211_a_at	-0.143162499999999	4.12688625	-1.18756385437647	0.264628162378891	0.999986929681082	-4.5694658187168
229451_at	-0.160772499999999	7.03746375	-1.18752086892833	0.264644294678332	0.999986929681082	-4.56948268646466
1562320_at	-0.157175	3.5053625	-1.18751377479392	0.264646957160116	0.999986929681082	-4.56948547021262
244582_at	0.111917500000001	3.78712625	1.18747681846006	0.264660827497849	0.999986929681082	-4.56949997177714
1552573_s_at	0.1940075	4.23296125	1.18746472811872	0.264665365334691	0.999986929681082	-4.56950471593907
231176_at	0.137742500000001	5.72301375	1.18740850180609	0.264686469435607	0.999986929681082	-4.56952677837845
213734_at	-0.123299999999999	10.7477	-1.18736868484718	0.264701415235041	0.999986929681082	-4.56954240165609
221108_at	0.145112500000002	7.38439625	1.18728486027387	0.264732882070317	0.999986929681082	-4.56957529156849
1555363_s_at	0.417867499999999	5.61820375	1.1872330949835	0.264752315702682	0.999986929681082	-4.56959560185699
243343_at	-0.1453025	5.48327125	-1.18721883127817	0.264757670759149	0.999986929681082	-4.5696011981831
233155_at	0.156102500000001	4.51163125	1.18718941010771	0.264768716693855	0.999986929681082	-4.56961274138026
219105_x_at	-0.439224999999999	8.503325	-1.18714939733577	0.264783739752964	0.999986929681082	-4.56962843986275
240978_at	-0.130567499999999	4.20702625	-1.18694274715578	0.264861338849828	0.999986929681082	-4.56970951159928
227502_at	0.110385000000001	5.1878475	1.18686709999223	0.264889749651948	0.999986929681082	-4.56973918704986
203024_s_at	-0.11345	10.610825	-1.18684379042606	0.264898504519145	0.999986929681082	-4.5697483308914
1554010_at	0.180055000000003	8.8430775	1.18677853981712	0.26492301331019	0.999986929681082	-4.56977392676546
234775_at	-0.167739999999999	4.6882325	-1.18673623262325	0.264938905297007	0.999986929681082	-4.56979052219726
243869_at	-0.1463975	5.46031625	-1.18670757230817	0.264949671498983	0.999986929681082	-4.56980176431163
203769_s_at	-0.2447275	7.76725375	-1.18662962859139	0.264978952713857	0.999986929681082	-4.56983233725045
232883_at	0.130809999999999	3.460185	1.18662196288857	0.264981832638828	0.999986929681082	-4.56983534401381
224863_at	-0.234440000000001	8.7487875	-1.18656290044652	0.265004022629982	0.999986929681082	-4.56985851005409
219005_at	-0.174459999999999	7.1101475	-1.18655748032282	0.265006059066636	0.999986929681082	-4.56986063595478
232027_at	-0.281417500000001	7.18728375	-1.18647997022901	0.265035182362299	0.999986929681082	-4.56989103664934
241671_x_at	-0.209419999999998	6.07519	-1.18641903763522	0.265058078710722	0.999986929681082	-4.5699149346003
236513_at	-0.18689	4.6045975	-1.18638162647863	0.265072137310288	0.999986929681082	-4.56992960702927
217952_x_at	0.439085	7.742595	1.1863182565646	0.265095952224086	0.999986929681082	-4.56995445973217
210104_at	0.289184999999994	8.8797425	1.18630746287382	0.265100008749883	0.999986929681082	-4.56995869277682
235632_at	0.1426475	5.02077125	1.18625587700123	0.265119396638045	0.999986929681082	-4.56997892330579
232920_at	-0.176402500000002	4.35996875	-1.18609621265966	0.26517941166343	0.999986929681082	-4.5700415360367
217783_s_at	-0.209399999999999	11.6	-1.18600901772694	0.265212191324493	0.999986929681082	-4.57007572772476
232093_at	0.164845	4.9336325	1.18586336744059	0.26526695369398	0.999986929681082	-4.57013283831638
212954_at	0.224262500000002	9.37267125	1.1858305184826	0.26527930567734	0.999986929681082	-4.57014571809885
206013_s_at	0.119364999999999	4.7138875	1.18576932301568	0.265302317851143	0.999986929681082	-4.57016971175853
1570283_at	-0.129442499999999	5.42663125	-1.18572327805631	0.26531963383	0.999986929681082	-4.57018776471301
225494_at	-0.116314999999997	9.5223925	-1.18565465168833	0.265345443613817	0.999986929681082	-4.57021467048092
1554168_a_at	-0.125624999999996	10.5443625	-1.18562988040933	0.265354760373924	0.999986929681082	-4.57022438213452
215252_at	-0.148427500000002	5.49353875	-1.1855945942315	0.265368032361728	0.999986929681082	-4.57023821598831
234314_at	-0.179202499999999	3.55332375	-1.1855390107232	0.265388939751384	0.999986929681082	-4.57026000688752
235931_at	-0.567727500000001	6.44663875	-1.18552730843164	0.265393341664182	0.999986929681082	-4.57026459456814
1555189_a_at	0.201134999999998	4.839305	1.18546526885326	0.265416679340872	0.999986929681082	-4.57028891568406
201248_s_at	0.1406475	7.67102125	1.18544014092377	0.265426132284556	0.999986929681082	-4.57029876627713
206085_s_at	-0.3971375	7.33958125	-1.18537003260072	0.265452507956176	0.999986929681082	-4.57032624935916
231086_at	0.128692500000001	6.96382125	1.18524003943898	0.265501418669991	0.999986929681082	-4.57037720540599
223123_s_at	0.181505	5.263205	1.18521587192583	0.265510512642273	0.999986929681082	-4.57038667848774
203756_at	-0.1360125	8.53410625	-1.18515318916873	0.265534100649703	0.999986929681082	-4.57041124810858
219044_at	0.279815000000003	7.6004075	1.18514133061192	0.26553856330619	0.999986929681082	-4.57041589619841
210642_at	0.194225000000002	6.9132275	1.1850697185174	0.265565513919999	0.999986929681082	-4.57044396477824
227214_at	-0.177035000000001	6.3319775	-1.18502326012918	0.265582999323272	0.999986929681082	-4.57046217377508
208545_x_at	-0.168987499999999	6.36662125	-1.18501472169521	0.265586213008624	0.999986929681082	-4.57046552030283
239305_at	-0.169784999999998	5.027685	-1.18500076090359	0.265591467621716	0.999986929681082	-4.57047099202364
211725_s_at	-0.290697499999995	8.81058125	-1.18498715094719	0.265596590266685	0.999986929681082	-4.57047632620496
235828_at	-0.123230000000001	7.9151925	-1.18495024135415	0.265610483050783	0.999986929681082	-4.57049079209248
218258_at	0.203625000000001	11.1021125	1.18492503911695	0.265619969517778	0.999986929681082	-4.57050066939856
203318_s_at	-0.169060000000002	8.9818325	-1.18484586837885	0.265649772240011	0.999986929681082	-4.57053169736684
239248_at	0.103829999999999	5.568705	1.18483881673255	0.265652426864546	0.999986929681082	-4.57053446093554
208221_s_at	-0.143414999999999	5.7119175	-1.18475129657555	0.265685376004308	0.999986929681082	-4.57056875966803
244608_at	-0.16546	4.3360625	-1.18472936750289	0.265693632264085	0.999986929681082	-4.57057735334353
228332_s_at	0.214749999999999	12.356575	1.18470020906417	0.265704610687918	0.999986929681082	-4.57058877996064
1561154_at	-0.100954999999999	2.681375	-1.1846874880946	0.265709400365792	0.999986929681082	-4.57059376500812
204649_at	-0.211825000000001	6.609475	-1.18462612697134	0.265732504927208	0.999986929681082	-4.57061781055931
1553247_a_at	0.16425	3.03621	1.18456696118412	0.265754784399737	0.999986929681082	-4.57064099516086
205827_at	0.182694999999999	6.01746	1.18455015111584	0.265761114674161	0.999986929681082	-4.57064758220571
212283_at	0.106927500000001	6.74200625	1.18454473117296	0.265763155722411	0.999986929681082	-4.57064970600541
217027_x_at	-0.229332499999998	8.46375875	-1.18449766771466	0.265780879463078	0.999986929681082	-4.57066814754871
239384_at	0.130935000000001	5.10537	1.18441736772426	0.265811122023873	0.999986929681082	-4.57069961168129
1566499_at	-0.122457499999999	5.44658875	-1.18428575895301	0.265860694469153	0.999986929681082	-4.57075117765363
228702_at	0.352815	8.39825	1.18420929857179	0.265889497848995	0.999986929681082	-4.57078113430985
218046_s_at	0.156300000000002	10.596825	1.1841723060401	0.265903434201365	0.999986929681082	-4.57079562734033
1567286_at	-0.1356	5.9126375	-1.18414923340459	0.265912126750036	0.999986929681082	-4.57080466666838
1556665_at	-0.133945000000001	4.8726675	-1.18410573186749	0.26592851644988	0.999986929681082	-4.57082170930029
206934_at	0.141290000000001	5.227375	1.18406955878552	0.265942145689351	0.999986929681082	-4.57083588058872
223734_at	-0.373492499999998	8.69133375	-1.18406056144499	0.26594553578103	0.999986929681082	-4.57083940537925
221934_s_at	0.22795	10.174275	1.1839588838276	0.265983849122247	0.999986929681082	-4.57087923746731
212081_x_at	-0.221519999999998	8.629015	-1.18395599747365	0.265984936799692	0.999986929681082	-4.57088036816495
1552258_at	-0.10611	5.61994	-1.18375837082196	0.266059417825799	0.999986929681082	-4.57095778255151
236776_at	-0.219002499999999	5.54720875	-1.18369818148869	0.266082105158781	0.999986929681082	-4.57098135849213
231704_at	0.134840000000001	5.191505	1.1835885022823	0.266123450847308	0.999986929681082	-4.57102431769564
1565320_at	-0.1114175	4.62740125	-1.18357759910782	0.266127561291116	0.999986929681082	-4.57102858813349
203371_s_at	0.182475	11.4033125	1.18354562906286	0.26613961413703	0.999986929681082	-4.57104110968818
236681_at	-0.185572500000001	5.82140875	-1.18350837195428	0.266153660782672	0.999986929681082	-4.57105570176107
229574_at	0.3696775	6.39151625	1.18347921990999	0.266164652079045	0.999986929681082	-4.57106711923385
237897_at	0.198124999999999	4.6432175	1.18347031627613	0.266168009119752	0.999986929681082	-4.57107060633322
202304_at	-0.181814999999999	9.634965	-1.18344791823812	0.266176454263261	0.999986929681082	-4.57107937843715
228340_at	0.138527500000001	6.78091875	1.18344777900206	0.266176506762661	0.999986929681082	-4.57107943296811
239327_at	-0.11239	5.3575875	-1.18340140240103	0.266193993671656	0.999986929681082	-4.57109759588346
224270_at	0.150625000000001	4.1585075	1.18339672861272	0.2661957560364	0.999986929681082	-4.57109942630196
228325_at	-0.437575000000002	7.100395	-1.18336778015591	0.266206671960096	0.999986929681082	-4.57111076343636
214576_at	0.142110000000001	5.553135	1.1833068414909	0.266229651971439	0.999986929681082	-4.57113462844015
1567705_at	-0.123192500000001	2.98243875	-1.18329877329052	0.266232694614749	0.999986929681082	-4.57113778808379
1553987_at	0.133090000000001	9.3839525	1.18324982575161	0.26625115408898	0.999986929681082	-4.57115695650675
216275_at	-0.1592175	6.07455375	-1.18324347484389	0.266253549267805	0.999986929681082	-4.57115944356296
204760_s_at	0.315970000000001	7.13071	1.1831468802722	0.266289981041728	0.999986929681082	-4.57119726968833
1552742_at	-0.137334999999999	3.12258	-1.18310757698095	0.266304805885309	0.999986929681082	-4.5712126602327
205631_at	0.124930000000001	7.488215	1.18307656708386	0.266316503004374	0.999986929681082	-4.57122480301205
1557693_at	-0.12987	4.9910625	-1.1830760532639	0.266316696823823	0.999986929681082	-4.5712250042109
